Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2)
2018,10,19,22:00,UTC,0.1,-4.3,273.7,327.8
2018,10,19,23:00,UTC,0.1,-4.5,265,325.6
2018,10,20,00:00,UTC,0.1,-5.2,258.3,322.7
2018,10,20,01:00,UTC,0,-5.4,258.6,322
2018,10,20,02:00,UTC,0,-4.9,262.9,320
2018,10,20,03:00,UTC,0.2,-6.6,263.3,319.9
2018,10,20,04:00,UTC,0,-6.3,270.1,319.6
2018,10,20,05:00,UTC,0.8,-4.6,272.3,320.9
2018,10,20,06:00,UTC,28,27.7,268.9,322.3
2018,10,20,07:00,UTC,84.7,86,294.8,330.1
2018,10,20,08:00,UTC,90.4,92.9,312.2,339.6
2018,10,20,09:00,UTC,143.3,146.2,309.7,349.4
2018,10,20,10:00,UTC,151.7,224.9,304.7,361.6
2018,10,20,11:00,UTC,173.3,165.5,324.2,367.1
2018,10,20,12:00,UTC,175.5,244.6,325.3,375.2
2018,10,20,13:00,UTC,67.4,58.9,323.7,367.4
2018,10,20,14:00,UTC,34.7,26,329.6,362.2
2018,10,20,15:00,UTC,1.1,-5,332.1,357.4
2018,10,20,16:00,UTC,0.5,-7.5,319.9,351.9
2018,10,20,17:00,UTC,0.4,-6.5,335.6,352.2
2018,10,20,18:00,UTC,0.1,-5.8,327.6,350.7
2018,10,20,19:00,UTC,0.4,-7.5,284.4,344.8
2018,10,20,20:00,UTC,0.1,-7.7,298,341.6
2018,10,20,21:00,UTC,0,-5.8,319.2,340.9
2018,10,20,22:00,UTC,0.1,-6.5,304.2,341.6
2018,10,20,23:00,UTC,0,-5.3,331.8,343.3
2018,10,21,00:00,UTC,0.1,-4.8,329.9,344.6
2018,10,21,01:00,UTC,0.6,-5.5,319.1,344.8
2018,10,21,02:00,UTC,0.9,-6.2,273.3,339.8
2018,10,21,03:00,UTC,0,-7.4,267.3,333.4
2018,10,21,04:00,UTC,0,-7.3,266.2,331.8
2018,10,21,05:00,UTC,2.1,-5.3,266.1,329.9
2018,10,21,06:00,UTC,19.2,49.4,266.7,332.4
2018,10,21,07:00,UTC,71.6,171.1,282.7,348.2
2018,10,21,08:00,UTC,47,238,279.9,359.7
2018,10,21,09:00,UTC,101.4,104.6,300.3,362.1
2018,10,21,10:00,UTC,127,245.6,296.1,369.8
2018,10,21,11:00,UTC,87.8,88.8,347.7,368.9
2018,10,21,12:00,UTC,91.1,93.3,341.9,369.3
2018,10,21,13:00,UTC,150.7,180.1,325.6,370.6
2018,10,21,14:00,UTC,25.3,23.4,344.8,367.1
2018,10,21,15:00,UTC,0.4,-1,351.1,364.6
2018,10,21,16:00,UTC,0.1,-1.9,354.3,365.2
2018,10,21,17:00,UTC,0.1,-2.1,353.5,365.1
2018,10,21,18:00,UTC,0,-1.7,357.4,366.1
2018,10,21,19:00,UTC,0.9,-2.8,358.3,364.2
2018,10,21,20:00,UTC,0,-1.7,360.6,365
2018,10,21,21:00,UTC,0,-1.9,361.9,365.4
2018,10,21,22:00,UTC,0,-1.2,363.1,366.9
2018,10,21,23:00,UTC,0.3,-1.7,365,367.2
2018,10,22,00:00,UTC,0.2,-1.5,366.5,368.3
2018,10,22,01:00,UTC,0,-1.3,367.9,368.9
2018,10,22,02:00,UTC,0.4,-0.9,367.6,370.7
2018,10,22,03:00,UTC,0.2,-0.8,369.8,371.6
2018,10,22,04:00,UTC,0,-0.9,372.3,373.2
2018,10,22,05:00,UTC,0.2,-0.5,354.3,373.5
2018,10,22,06:00,UTC,20.8,20.1,354.3,372.3
2018,10,22,07:00,UTC,26.3,29,338.8,360.8
2018,10,22,08:00,UTC,72.8,73.3,344.5,362.3
2018,10,22,09:00,UTC,64.4,317.9,283,368.3
2018,10,22,10:00,UTC,81.4,360.2,309.8,372.7
2018,10,22,11:00,UTC,44.7,305,275,372.5
2018,10,22,12:00,UTC,50.5,259.1,278.8,369.5
2018,10,22,13:00,UTC,52.6,59.6,284,361.8
2018,10,22,14:00,UTC,38,65.1,293,358.9
2018,10,22,15:00,UTC,4,-1.9,278.6,350.4
2018,10,22,16:00,UTC,0.1,-3.5,291.9,351.5
2018,10,22,17:00,UTC,1,-3.9,261.8,345.2
2018,10,22,18:00,UTC,0.2,-3.9,257.8,339.4
2018,10,22,19:00,UTC,0.1,-4.3,254.8,335.6
2018,10,22,20:00,UTC,0.8,-5.6,251.3,329.5
2018,10,22,21:00,UTC,0.2,-5,252.4,328.3
2018,10,22,22:00,UTC,0.1,-3.9,252.4,328.8
2018,10,22,23:00,UTC,0.1,-3.1,253.2,329.5
2018,10,23,00:00,UTC,0.4,-4.1,255.7,327.5
2018,10,23,01:00,UTC,0.8,-4.3,253.6,326.8
2018,10,23,02:00,UTC,0.1,-5.1,253.4,324.6
2018,10,23,03:00,UTC,0.3,-4.9,265.4,324.4
2018,10,23,04:00,UTC,0.3,-3.9,289,327.4
2018,10,23,05:00,UTC,0.2,-2.8,299.1,329.6
2018,10,23,06:00,UTC,11.9,17.9,310.4,338.2
2018,10,23,07:00,UTC,27,21.6,329.3,342
2018,10,23,08:00,UTC,19.5,19.7,333.9,340
2018,10,23,09:00,UTC,104,105.1,308.5,345.2
2018,10,23,10:00,UTC,36,39,337.7,347.8
2018,10,23,11:00,UTC,25.3,27.2,341.2,349.6
2018,10,23,12:00,UTC,40.8,43.4,335.5,348.2
2018,10,23,13:00,UTC,13.9,13,341.3,348.4
2018,10,23,14:00,UTC,13.8,14,336.5,346.1
2018,10,23,15:00,UTC,0.3,-0.5,332.9,345.7
2018,10,23,16:00,UTC,0,-1.3,329.6,344.3
2018,10,23,17:00,UTC,0.7,-2.1,328.1,343.8
2018,10,23,18:00,UTC,0.6,-1.8,333.8,343.7
2018,10,23,19:00,UTC,0.3,-1.8,333.2,342.8
2018,10,23,20:00,UTC,0.6,-1.7,322.4,341.7
2018,10,23,21:00,UTC,0.1,-1.8,328.1,340.7
2018,10,23,22:00,UTC,0.7,-1.5,335.1,341.7
2018,10,23,23:00,UTC,0.2,-1.7,334.2,340.9
2018,10,24,00:00,UTC,0,-1.2,334.7,340.8
2018,10,24,01:00,UTC,0.4,-1.8,332.8,340.6
2018,10,24,02:00,UTC,0.3,-1.6,332.4,340.3
2018,10,24,03:00,UTC,0.2,-1.5,331,339.6
2018,10,24,04:00,UTC,0.1,-1.8,330.7,339.1
2018,10,24,05:00,UTC,0,-1.1,327.8,339.3
2018,10,24,06:00,UTC,30.7,36.1,263.1,336.3
2018,10,24,07:00,UTC,68.5,66.2,326.1,343.2
2018,10,24,08:00,UTC,44.3,44.6,324.9,345.4
2018,10,24,09:00,UTC,229.9,235.9,311.4,354.5
2018,10,24,10:00,UTC,73.4,74.3,329.3,349.9
2018,10,24,11:00,UTC,48.8,49,329.4,348
2018,10,24,12:00,UTC,36.2,35.7,328.4,346
2018,10,24,13:00,UTC,19.4,17.7,329.3,344.5
2018,10,24,14:00,UTC,17.6,13.8,326.6,342
2018,10,24,15:00,UTC,2,-2.9,278.3,336.7
2018,10,24,16:00,UTC,0.7,-5.6,260.4,328.3
2018,10,24,17:00,UTC,0.3,-4.1,269.4,327.3
2018,10,24,18:00,UTC,0.1,-4.3,282,327.3
2018,10,24,19:00,UTC,0,-6.1,240.8,318.3
2018,10,24,20:00,UTC,0,-6.9,237.3,315.9
2018,10,24,21:00,UTC,0,-7.5,244.2,312.6
2018,10,24,22:00,UTC,0,-8.2,234,310.1
2018,10,24,23:00,UTC,0,-6.7,240.4,308.2
2018,10,25,00:00,UTC,0,-5.8,232.9,305.9
2018,10,25,01:00,UTC,0.1,-6.8,234.5,306.8
2018,10,25,02:00,UTC,0,-4.6,239.4,304.8
2018,10,25,03:00,UTC,0,-3.8,287.4,310.3
2018,10,25,04:00,UTC,0,-4.2,277.7,311.5
2018,10,25,05:00,UTC,0.5,-2.7,301.7,315.1
2018,10,25,06:00,UTC,21.2,16.7,305.3,316.9
2018,10,25,07:00,UTC,50.5,49.6,306.2,318.8
2018,10,25,08:00,UTC,106.5,104.3,310.2,326.3
2018,10,25,09:00,UTC,85.2,105.4,313.4,335.3
2018,10,25,10:00,UTC,158.8,163.5,310.6,343.8
2018,10,25,11:00,UTC,146,140.1,311.2,346.7
2018,10,25,12:00,UTC,76.5,72.9,298.2,343.7
2018,10,25,13:00,UTC,57.2,50.7,309.2,340.1
2018,10,25,14:00,UTC,25.6,18.6,302.3,337
2018,10,25,15:00,UTC,0.9,-6.2,288,331.3
2018,10,25,16:00,UTC,0,-6.5,279.3,330.7
2018,10,25,17:00,UTC,0.2,-6.4,281.1,323.3
2018,10,25,18:00,UTC,0,-5.6,285.9,328.4
2018,10,25,19:00,UTC,0,-5.2,276.1,321.4
2018,10,25,20:00,UTC,0,-6,263.8,322.6
2018,10,25,21:00,UTC,0.3,-4,315.2,324.7
2018,10,25,22:00,UTC,0,-6.7,294.4,325.8
2018,10,25,23:00,UTC,0.4,-5.6,306,325.8
2018,10,26,00:00,UTC,0.1,-3.2,320.2,327.6
2018,10,26,01:00,UTC,0,-4.6,315.3,327
2018,10,26,02:00,UTC,0.3,-4,311.9,326
2018,10,26,03:00,UTC,0.1,-3,314.8,327
2018,10,26,04:00,UTC,0.3,-3,307.9,325.4
2018,10,26,05:00,UTC,0.1,-3.1,283.9,325.6
2018,10,26,06:00,UTC,5.9,6.5,308.1,322.7
2018,10,26,07:00,UTC,47.6,46.5,312.7,326.8
2018,10,26,08:00,UTC,78.8,77.8,308.8,334.6
2018,10,26,09:00,UTC,96.9,96.2,316.5,335.4
2018,10,26,10:00,UTC,36.6,35.9,322.4,333.3
2018,10,26,11:00,UTC,54.1,56.5,319.7,334.5
2018,10,26,12:00,UTC,75.6,79.9,306.9,331.9
2018,10,26,13:00,UTC,41,39.6,314,333.5
2018,10,26,14:00,UTC,16.8,14.1,306.3,331
2018,10,26,15:00,UTC,0.4,-3.4,297.4,327.8
2018,10,26,16:00,UTC,0,-2.4,309.9,331.7
2018,10,26,17:00,UTC,0.1,-4.1,286.9,328.1
2018,10,26,18:00,UTC,0,-4.4,280,326.2
2018,10,26,19:00,UTC,0.2,-4.4,276.6,323.3
2018,10,26,20:00,UTC,0.2,-4.1,288.3,319.4
2018,10,26,21:00,UTC,0.1,-3.5,283.1,318
2018,10,26,22:00,UTC,0,-2.7,284.5,325.3
2018,10,26,23:00,UTC,0.3,-1.2,292.3,330.1
2018,10,27,00:00,UTC,0,-2.2,261.6,315.3
2018,10,27,01:00,UTC,0,-2.7,257.2,320.4
2018,10,27,02:00,UTC,0.1,-2.5,250.8,318
2018,10,27,03:00,UTC,0,-2.2,271.7,314.3
2018,10,27,04:00,UTC,0,-3.1,236,314.5
2018,10,27,05:00,UTC,0,-2.7,231.5,320.5
2018,10,27,06:00,UTC,13.2,14,234.2,314.6
2018,10,27,07:00,UTC,49.2,51.9,245.4,321.4
2018,10,27,08:00,UTC,51,52,300.9,320.2
2018,10,27,09:00,UTC,94.2,95.8,273.8,322.2
2018,10,27,10:00,UTC,68.9,71.5,302.5,322.4
2018,10,27,11:00,UTC,83.4,84.3,282.7,326.7
2018,10,27,12:00,UTC,47.3,48.8,291.8,321.9
2018,10,27,13:00,UTC,36.6,36.8,295.9,325.4
2018,10,27,14:00,UTC,10.7,10,291.1,325.3
2018,10,27,15:00,UTC,0.1,-1.5,304.6,326.7
2018,10,27,16:00,UTC,0,-1.6,303.8,326.3
2018,10,27,17:00,UTC,0.1,-2.1,289.6,323.5
2018,10,27,18:00,UTC,0,-2.5,280.9,322.9
2018,10,27,19:00,UTC,0.1,-3.1,270.7,316.9
2018,10,27,20:00,UTC,0,-3.1,275.6,323.8
2018,10,27,21:00,UTC,0.1,-2.6,283.6,324.9
2018,10,27,22:00,UTC,0,-3.8,246.8,318.2
2018,10,27,23:00,UTC,0,-3.1,265,321.5
2018,10,28,00:00,UTC,0,-4.1,233.1,312.4
2018,10,28,01:00,UTC,0.4,-3.5,234.4,311.5
2018,10,28,02:00,UTC,0.1,-3.5,240.9,317.8
2018,10,28,03:00,UTC,0.1,-3,291.6,317.1
2018,10,28,04:00,UTC,0,-3.9,239.5,311.6
2018,10,28,05:00,UTC,0,-3.9,227.6,312.7
2018,10,28,06:00,UTC,10.9,23.6,227.2,309.3
2018,10,28,07:00,UTC,25.9,111.3,228.4,320.9
2018,10,28,08:00,UTC,36.2,196.2,230.5,325.9
2018,10,28,09:00,UTC,48,257.6,232.6,326.9
2018,10,28,10:00,UTC,48.9,282,236.3,326.7
2018,10,28,11:00,UTC,39.7,262.5,232.9,327.8
2018,10,28,12:00,UTC,41.7,213,231.1,325.6
2018,10,28,13:00,UTC,51.4,138.4,235.8,328.8
2018,10,28,14:00,UTC,16.2,32.9,228.1,315.9
2018,10,28,15:00,UTC,0.4,-4.7,225.6,314.8
2018,10,28,16:00,UTC,0,-5.6,223.8,307.8
2018,10,28,17:00,UTC,0,-6.3,222.1,305.4
2018,10,28,18:00,UTC,0,-5.5,221.4,304.2
2018,10,28,19:00,UTC,0,-6.3,220,306.6
2018,10,28,20:00,UTC,0,-4.8,219.7,303.9
2018,10,28,21:00,UTC,0,-5.2,218.5,297.9
2018,10,28,22:00,UTC,0,-5.6,216.7,298.2
2018,10,28,23:00,UTC,0,-5.4,215.8,297
2018,10,29,00:00,UTC,0,-5,214.9,295.6
2018,10,29,01:00,UTC,0,-4.8,214.1,294
2018,10,29,02:00,UTC,0,-4.3,214,293
2018,10,29,03:00,UTC,0,-3.2,215.6,294.4
2018,10,29,04:00,UTC,0,-3,217.7,295
2018,10,29,05:00,UTC,0,-3.2,216,294.3
2018,10,29,06:00,UTC,8.4,12,218.4,296
2018,10,29,07:00,UTC,19.1,29.1,221.4,298
2018,10,29,08:00,UTC,39.5,203.4,227.5,309.8
2018,10,29,09:00,UTC,59.3,111.1,233.5,312.3
2018,10,29,10:00,UTC,52.7,60,273.7,317.6
2018,10,29,11:00,UTC,91.2,122.8,248.8,321
2018,10,29,12:00,UTC,61.2,60.8,301,319.5
2018,10,29,13:00,UTC,38.6,60.7,234.2,314.8
2018,10,29,14:00,UTC,11.4,11.5,256.1,314.2
2018,10,29,15:00,UTC,0,-2.2,262.9,311.7
2018,10,29,16:00,UTC,0.1,-2.4,232.9,310
2018,10,29,17:00,UTC,0,-2.2,236.8,309.2
2018,10,29,18:00,UTC,0,-1.4,286.9,313
2018,10,29,19:00,UTC,0,-2.6,233.1,306.7
2018,10,29,20:00,UTC,0,-2.5,244,307
2018,10,29,21:00,UTC,0,-2.6,250,307.3
2018,10,29,22:00,UTC,0,-2.7,249.6,307.1
2018,10,29,23:00,UTC,0,-2.5,249.8,308.8
2018,10,30,00:00,UTC,0.3,-1.3,273,317
2018,10,30,01:00,UTC,0.2,-2.4,247.5,315.9
2018,10,30,02:00,UTC,0,-1.8,263.6,316.9
2018,10,30,03:00,UTC,0.2,-1.3,293.8,319.6
2018,10,30,04:00,UTC,0,-1,313.9,323.4
2018,10,30,05:00,UTC,0.1,-1.4,316,324.3
2018,10,30,06:00,UTC,1.5,1.2,316.9,324.3
2018,10,30,07:00,UTC,7,7.5,318.5,324.5
2018,10,30,08:00,UTC,15.8,17,319.7,325.6
2018,10,30,09:00,UTC,11.3,12.5,320.8,325.8
2018,10,30,10:00,UTC,8.4,9.7,321.5,326.7
2018,10,30,11:00,UTC,7.1,7.5,324.2,325.8
2018,10,30,12:00,UTC,5.1,6.1,321.7,326.3
2018,10,30,13:00,UTC,3.5,4.1,321.1,327.1
2018,10,30,14:00,UTC,1,0.5,322.8,328.3
2018,10,30,15:00,UTC,0,-1.3,323.7,329
2018,10,30,16:00,UTC,0.4,-0.8,325.1,330.2
2018,10,30,17:00,UTC,0.6,-1,326.6,330.8
2018,10,30,18:00,UTC,0.2,-0.8,327.6,332.2
2018,10,30,19:00,UTC,0,-1,328.6,332.8
2018,10,30,20:00,UTC,0.1,-1,330.4,333.7
2018,10,30,21:00,UTC,0,-0.8,332.5,335.3
2018,10,30,22:00,UTC,0,-0.9,334.9,337.6
2018,10,30,23:00,UTC,0,-1.1,336.4,339.4
2018,10,31,00:00,UTC,0,-1.1,336.4,340
2018,10,31,01:00,UTC,0.2,-0.3,337.8,341.5
2018,10,31,02:00,UTC,0.6,-1.4,335.9,340.8
2018,10,31,03:00,UTC,0.3,-1.2,335.4,340.1
2018,10,31,04:00,UTC,0.2,-1.5,336.3,340.7
2018,10,31,05:00,UTC,0,-1.6,337.5,341.5
2018,10,31,06:00,UTC,1,-0.8,339.2,342.9
2018,10,31,07:00,UTC,0.4,1.1,341.6,345.3
2018,10,31,08:00,UTC,8.5,9.3,343.6,347.3
2018,10,31,09:00,UTC,11.2,12.3,344.2,347.9
2018,10,31,10:00,UTC,8.6,10.1,347.6,349.4
2018,10,31,11:00,UTC,9.4,10.5,346.9,350.5
2018,10,31,12:00,UTC,37.7,40.3,350.3,354.3
2018,10,31,13:00,UTC,3.5,2.6,352.8,355.9
2018,10,31,14:00,UTC,3.1,2,355.2,358.1
2018,10,31,15:00,UTC,0.2,-1.8,355.9,358.9
2018,10,31,16:00,UTC,0,-1.6,337.3,360.9
2018,10,31,17:00,UTC,0.1,-2,315.7,357
2018,10,31,18:00,UTC,0.1,-1.7,348.1,359.4
2018,10,31,19:00,UTC,0.2,-2.2,345.1,358
2018,10,31,20:00,UTC,0.1,-1.7,350.8,358.3
2018,10,31,21:00,UTC,0.1,-2.3,350,357.9
2018,10,31,22:00,UTC,0,-2.8,351.5,357.9
2018,10,31,23:00,UTC,0.1,-1.9,351.8,359.2
2018,11,1,00:00,UTC,0,-1.1,346.6,359.2
2018,11,1,01:00,UTC,0.4,-2.7,316.3,354.7
2018,11,1,02:00,UTC,0.4,-2,311.4,353.9
2018,11,1,03:00,UTC,0.1,-1.4,347.2,355.4
2018,11,1,04:00,UTC,0.3,-3,280.2,349.3
2018,11,1,05:00,UTC,0.2,-3.3,287.9,347.9
2018,11,1,06:00,UTC,8.1,6.9,286.7,346.1
2018,11,1,07:00,UTC,23.8,26.6,316.2,348.5
2018,11,1,08:00,UTC,64.2,68.7,284.5,348.6
2018,11,1,09:00,UTC,94,93.8,323.1,357.6
2018,11,1,10:00,UTC,96.7,100.3,333.8,361.5
2018,11,1,11:00,UTC,165.8,178,322.6,368.3
2018,11,1,12:00,UTC,118.2,116.6,318.2,364.8
2018,11,1,13:00,UTC,60.7,61.4,284.8,359.5
2018,11,1,14:00,UTC,17.3,9.6,288.1,349.1
2018,11,1,15:00,UTC,0.8,-5.4,296.9,345.7
2018,11,1,16:00,UTC,0,-4.9,280.3,343.9
2018,11,1,17:00,UTC,0,-2.1,339.7,347.9
2018,11,1,18:00,UTC,0,-6,280.3,340
2018,11,1,19:00,UTC,1.1,-6.3,276.5,334.4
2018,11,1,20:00,UTC,0.7,-4.1,281.4,333.3
2018,11,1,21:00,UTC,0.2,-2.9,288.5,333
2018,11,1,22:00,UTC,0,-1.2,335.7,336.5
2018,11,1,23:00,UTC,0.1,-1.2,336.1,340.1
2018,11,2,00:00,UTC,0,-0.4,342.2,343.6
2018,11,2,01:00,UTC,0.1,-0.6,345.9,347.8
2018,11,2,02:00,UTC,0.1,-1.3,349.4,350.1
2018,11,2,03:00,UTC,0,-0.1,355.3,355.6
2018,11,2,04:00,UTC,0.2,-1.1,354.1,357.2
2018,11,2,05:00,UTC,0,-0.8,353.1,357.8
2018,11,2,06:00,UTC,0.7,0.3,354.2,357.6
2018,11,2,07:00,UTC,3.7,2.8,354,357.3
2018,11,2,08:00,UTC,5.4,6,354.8,358.4
2018,11,2,09:00,UTC,11,12.2,356.8,358.3
2018,11,2,10:00,UTC,15.9,18,355.3,359.4
2018,11,2,11:00,UTC,9.4,9.8,357.8,359.1
2018,11,2,12:00,UTC,6.1,6.8,357.3,359.7
2018,11,2,13:00,UTC,4.8,4.5,356.3,359.6
2018,11,2,14:00,UTC,0.9,-0.6,360.7,359.6
2018,11,2,15:00,UTC,0.2,-1.3,360.1,360.8
2018,11,2,16:00,UTC,0.3,-0.6,359.7,362.5
2018,11,2,17:00,UTC,0,-1.1,361.9,364.2
2018,11,2,18:00,UTC,0.1,-1.4,362.9,365.6
2018,11,2,19:00,UTC,0.3,-0.7,360,366.7
2018,11,2,20:00,UTC,0.9,-1,356,363.3
2018,11,2,21:00,UTC,0.1,-1.1,350.1,359.4
2018,11,2,22:00,UTC,0,-1.8,350.1,358.9
2018,11,2,23:00,UTC,0.3,-1.4,350.6,359.5
2018,11,3,00:00,UTC,0.1,-2.1,351,359.2
2018,11,3,01:00,UTC,0.2,-1.8,353.9,359.5
2018,11,3,02:00,UTC,0.1,-1.6,352.4,359.2
2018,11,3,03:00,UTC,0.1,-2.8,350.5,357
2018,11,3,04:00,UTC,0.3,-1,352.7,358.2
2018,11,3,05:00,UTC,0,-1.2,354.4,359.4
2018,11,3,06:00,UTC,0.5,0.2,356,361.3
2018,11,3,07:00,UTC,19.3,19.1,356,361.8
2018,11,3,08:00,UTC,18.5,20.2,355.4,362.8
2018,11,3,09:00,UTC,18.7,19.9,355.4,363.2
2018,11,3,10:00,UTC,26.7,28.1,355.3,363.2
2018,11,3,11:00,UTC,28.3,28.6,354.8,363.5
2018,11,3,12:00,UTC,16,14.2,352.7,361.7
2018,11,3,13:00,UTC,26.4,24.7,350.2,363
2018,11,3,14:00,UTC,2.5,1.5,345.5,359.9
2018,11,3,15:00,UTC,1.3,-4.1,278.7,349.4
2018,11,3,16:00,UTC,1.2,-5.3,265.4,343.2
2018,11,3,17:00,UTC,1.3,-6.2,259.6,333.7
2018,11,3,18:00,UTC,0.1,-5.6,256.5,328.8
2018,11,3,19:00,UTC,0,-4.2,254.7,332.6
2018,11,3,20:00,UTC,0.3,-5.1,254.7,328.2
2018,11,3,21:00,UTC,0.1,-4.8,252.5,326.3
2018,11,3,22:00,UTC,0,-2.6,301.6,332.1
2018,11,3,23:00,UTC,0.2,-3.3,304.8,332.3
2018,11,4,00:00,UTC,0.2,-2.8,308.8,331.2
2018,11,4,01:00,UTC,0.1,-6.3,261.3,325.8
2018,11,4,02:00,UTC,0.6,-5.2,278.8,325.3
2018,11,4,03:00,UTC,0.2,-2.4,322.3,330.7
2018,11,4,04:00,UTC,0.2,-3.7,321.4,330.7
2018,11,4,05:00,UTC,0.1,-2.5,330.7,334.8
2018,11,4,06:00,UTC,3.4,1.5,327.4,336.7
2018,11,4,07:00,UTC,14.9,17.6,327.8,341.3
2018,11,4,08:00,UTC,84.4,87.1,335.1,349.4
2018,11,4,09:00,UTC,38.7,201.1,281.3,356.7
2018,11,4,10:00,UTC,66.8,117.3,290.2,361.7
2018,11,4,11:00,UTC,107.4,115.3,318.1,364.7
2018,11,4,12:00,UTC,69.7,117,293.4,361.8
2018,11,4,13:00,UTC,35.7,54.9,286.3,357.8
2018,11,4,14:00,UTC,10.1,6.5,280.4,349.7
2018,11,4,15:00,UTC,0.5,-3.9,279.9,345.6
2018,11,4,16:00,UTC,0.3,-4,278.5,344.1
2018,11,4,17:00,UTC,0,-4.8,276.1,339.4
2018,11,4,18:00,UTC,0.5,-4.4,273.5,338.8
2018,11,4,19:00,UTC,0.5,-5,270.6,336.2
2018,11,4,20:00,UTC,0.5,-4.8,267,333.4
2018,11,4,21:00,UTC,0.6,-5.4,263.4,330.2
2018,11,4,22:00,UTC,0,-5.2,264.8,329.2
2018,11,4,23:00,UTC,0.2,-4.7,267.3,330
2018,11,5,00:00,UTC,0.3,-5.9,265.4,327.9
2018,11,5,01:00,UTC,0,-4.9,267.7,331.2
2018,11,5,02:00,UTC,0,-2.9,309.8,339.1
2018,11,5,03:00,UTC,0.2,-3.9,302.8,338.6
2018,11,5,04:00,UTC,0,-2.6,337.8,342.2
2018,11,5,05:00,UTC,0.2,-3,325.1,343.7
2018,11,5,06:00,UTC,3.2,1.4,327.8,345.2
2018,11,5,07:00,UTC,20.6,19.2,336.6,347.5
2018,11,5,08:00,UTC,49.3,47.7,332.2,349.6
2018,11,5,09:00,UTC,53.8,54.1,337.1,350.5
2018,11,5,10:00,UTC,32.9,32.9,338.7,349.4
2018,11,5,11:00,UTC,38.5,37.9,333.9,348.1
2018,11,5,12:00,UTC,57.9,56,331.5,348
2018,11,5,13:00,UTC,34.1,31.8,328.3,345.8
2018,11,5,14:00,UTC,5.2,2.8,330.7,344.1
2018,11,5,15:00,UTC,0.1,-2.5,333.6,343.9
2018,11,5,16:00,UTC,0,-2.9,325.6,343
2018,11,5,17:00,UTC,0,-2.9,330.1,341.9
2018,11,5,18:00,UTC,0.4,-2.7,330.2,341.3
2018,11,5,19:00,UTC,0.2,-2.5,336.6,342.7
2018,11,5,20:00,UTC,0.3,-4.2,338.5,343.4
2018,11,5,21:00,UTC,0.1,-3.3,339,342.5
2018,11,5,22:00,UTC,0.2,-2.4,341,345.2
2018,11,5,23:00,UTC,0.5,-2.1,341.3,344.9
2018,11,6,00:00,UTC,0.2,-2.4,341.5,345
2018,11,6,01:00,UTC,0.2,-2.8,342.1,345.8
2018,11,6,02:00,UTC,0.3,-2.1,341.3,345.2
2018,11,6,03:00,UTC,0.3,-2.1,341.5,345.2
2018,11,6,04:00,UTC,0.3,-1.4,342.1,346.2
2018,11,6,05:00,UTC,0.3,-2.4,344.9,346
2018,11,6,06:00,UTC,2.3,-0.1,338.3,344.7
2018,11,6,07:00,UTC,9.5,7.5,335.5,342.3
2018,11,6,08:00,UTC,13.9,13.3,334.2,341.9
2018,11,6,09:00,UTC,25.4,26.2,333.3,342
2018,11,6,10:00,UTC,20,20.2,335.7,343.4
2018,11,6,11:00,UTC,26.9,27.7,336.8,345.2
2018,11,6,12:00,UTC,17.6,18.3,338,345.4
2018,11,6,13:00,UTC,7,6,339.8,346.3
2018,11,6,14:00,UTC,1,-0.8,341.5,347.1
2018,11,6,15:00,UTC,0.1,-1.8,342.6,348
2018,11,6,16:00,UTC,0.1,-2.4,344,348.6
2018,11,6,17:00,UTC,0.2,-2.3,345.6,351
2018,11,6,18:00,UTC,0.3,-2.1,346,351.4
2018,11,6,19:00,UTC,0.2,-2.8,346.1,351.2
2018,11,6,20:00,UTC,0.1,-2.6,345.8,350.6
2018,11,6,21:00,UTC,0.2,-2,344.7,351.1
2018,11,6,22:00,UTC,0.1,-2,347.9,352.6
2018,11,6,23:00,UTC,0.1,-2.6,350.2,353.7
2018,11,7,00:00,UTC,0,-2.5,352,355.2
2018,11,7,01:00,UTC,0.1,-2.8,351.9,355.8
2018,11,7,02:00,UTC,0,-2.1,352.8,356.7
2018,11,7,03:00,UTC,0.5,-3.2,352.4,356.1
2018,11,7,04:00,UTC,0.2,-2.8,352.8,356.5
2018,11,7,05:00,UTC,0.2,-2.5,353.5,357.1
2018,11,7,06:00,UTC,0.5,-1.9,355.2,357.4
2018,11,7,07:00,UTC,6.3,4.8,355.7,358.2
2018,11,7,08:00,UTC,14.7,14.1,354.3,359
2018,11,7,09:00,UTC,25,25.8,354.4,359.7
2018,11,7,10:00,UTC,19,18.8,354.3,359.9
2018,11,7,11:00,UTC,12.6,11.5,354.6,359.5
2018,11,7,12:00,UTC,13.1,11.8,353.8,358.8
2018,11,7,13:00,UTC,6.3,4.6,353.6,358.1
2018,11,7,14:00,UTC,0.8,-1.7,352.7,357.6
2018,11,7,15:00,UTC,0.1,-3.5,353.1,357
2018,11,7,16:00,UTC,0.2,-4.3,351.9,356.9
2018,11,7,17:00,UTC,0.2,-3.6,351.2,356.7
2018,11,7,18:00,UTC,0.4,-3.3,351.9,356.3
2018,11,7,19:00,UTC,0.2,-3.4,353.1,356.7
2018,11,7,20:00,UTC,0.1,-2.8,351.5,355.9
